time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-11-10T13:04:20.370Z,38.1422,-117.8768,11.7,1.4,ml,13,66.06,0.023,0.12,nn,nn00782544,2020-11-10T13:12:20.037Z,"34 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-11-10T12:59:43.920Z,44.6855,-110.9926667,4.67,0.72,md,6,157,0.02594,0.14,uu,uu60417782,2020-11-10T14:17:29.960Z,"9 km ENE of West Yellowstone, Montana",earthquake,0.6,0.72,0.238,3,reviewed,uu,uu
2020-11-10T12:58:38.910Z,37.3995,-118.7833333,1.8,1.36,md,14,271,0.1936,0.08,nc,nc73480071,2020-11-10T16:21:06.820Z,"16km W of Round Valley, CA",earthquake,1.2,4.71,0.113,9,reviewed,nc,nc
2020-11-10T12:57:46.780Z,44.6863333,-110.9915,4.84,0.64,md,11,98,0.02587,0.14,uu,uu60417772,2020-11-10T14:14:53.550Z,"9 km ENE of West Yellowstone, Montana",earthquake,0.48,0.48,0.229,8,reviewed,uu,uu
2020-11-10T12:57:23.060Z,47.736,-113.7685,9.97,0.98,md,9,208,0.208,0.06,mb,mb80474324,2020-11-10T14:45:47.520Z,"22 km E of Finley Point, Montana",earthquake,0.69,2.34,0.277,4,reviewed,mb,mb
2020-11-10T12:55:48.490Z,47.7453333,-113.7475,7.84,1.28,ml,14,189,0.214,0.18,mb,mb80474264,2020-11-10T14:40:38.130Z,"21 km SSE of Swan Lake, Montana",earthquake,0.83,1.75,0.414,4,reviewed,mb,mb
2020-11-10T12:49:31.290Z,38.8429985,-122.878334,2.28,0.34,md,10,94,0.006223,0.02,nc,nc73480066,2020-11-10T13:19:03.768Z,"13km ENE of Cloverdale, CA",earthquake,0.37,0.54,0.24,2,automatic,nc,nc
2020-11-10T12:42:48.890Z,35.8165,-117.6331667,10.52,0.32,ml,16,76,0.02899,0.17,ci,ci39461495,2020-11-10T15:08:16.138Z,"21km WNW of Searles Valley, CA",earthquake,0.39,0.57,0.178,6,reviewed,ci,ci
2020-11-10T12:42:21.760Z,35.7643333,-117.5845,11.22,0.87,ml,22,129,0.05238,0.11,ci,ci39461487,2020-11-10T16:15:42.782Z,"16km W of Searles Valley, CA",earthquake,0.25,0.3,0.091,9,reviewed,ci,ci
2020-11-10T12:17:27.315Z,62.9493,-150.9062,107.8,1.8,ml,,,,0.38,ak,ak020eh5j820,2020-11-10T12:30:26.541Z,"50 km N of Petersville, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-11-10T12:10:47.282Z,40.205,-119.7134,6.9,0.5,ml,5,277.11,0.038,0.1524,nn,nn00782625,2020-11-11T00:18:00.501Z,"29 km NNW of Sutcliffe, Nevada",earthquake,,1.7,0.26,2,reviewed,nn,nn
2020-11-10T12:04:18.940Z,33.9803333,-116.6881667,17.77,0.99,ml,23,70,0.06697,0.14,ci,ci39461471,2020-11-10T14:43:16.003Z,"12km NE of Cabazon, CA",earthquake,0.31,0.9,0.175,27,reviewed,ci,ci
2020-11-10T12:00:55.890Z,38.156,-118.006,2,0.7,ml,12,114.54,0.036,0.09,nn,nn00782541,2020-11-10T12:31:38.861Z,"27 km SSE of Mina, Nevada",earthquake,,11.1,,,automatic,nn,nn
2020-11-10T12:00:37.880Z,31.7871667,-115.9378333,13.6,2.21,ml,11,150,0.2172,0.15,ci,ci39461463,2020-11-10T16:03:15.493Z,"60km E of Maneadero, B.C., MX",earthquake,0.45,0.73,0.087,24,reviewed,ci,ci
2020-11-10T12:00:14.308Z,61.9491,-149.6019,39.8,1.5,ml,,,,0.76,ak,ak020eh5fjxg,2020-11-10T12:12:44.153Z,"26 km SSE of Susitna North, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-11-10T11:52:08.089Z,63.3232,-145.4146,2.1,1.9,ml,,,,0.84,ak,ak020eh5592m,2020-11-10T11:59:12.280Z,"27 km NNE of Paxson, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-10T11:47:34.903Z,38.142,-117.8892,9.6,1.8,ml,29,58.4,0.021,0.1314,nn,nn00782537,2020-11-10T20:04:50.626Z,"33 km SE of Mina, Nevada",earthquake,,0.6,0.19,14,reviewed,nn,nn
2020-11-10T11:43:55.463Z,44.5412,-115.2247,10,3,ml,,66,0.776,0.75,us,us7000cctu,2020-11-10T21:27:51.890Z,"42 km NNW of Stanley, Idaho",earthquake,2.5,2,0.044,68,reviewed,us,us
2020-11-10T11:41:28.070Z,46.065,-122.407,12.35,0.15,md,4,186,0.1328,0.23,uw,uw61700696,2020-11-10T19:31:51.950Z,"17 km N of Amboy, Washington",earthquake,2.27,4.09,0.130732770545044,3,reviewed,uw,uw
2020-11-10T11:40:51.520Z,34.0363333,-116.7183333,10.97,1.26,ml,62,33,0.05849,0.14,ci,ci39461455,2020-11-10T15:53:06.650Z,"13km W of Morongo Valley, CA",earthquake,0.12,0.35,0.155,52,reviewed,ci,ci
2020-11-10T11:37:44.580Z,60.3751,-152.3822,93.2,1.8,ml,,,,0.53,ak,ak020eh52441,2020-11-10T11:50:40.951Z,"53 km NW of Ninilchik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-11-10T11:34:46.470Z,38.1837,-117.7658,11.9,1.3,ml,18,91.74,0.035,0.05,nn,nn00782532,2020-11-10T11:38:01.209Z,"37 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-11-10T11:32:26.362Z,38.963,-120.0295,12.9,1.1,ml,15,99.43,0.087,0.1492,nn,nn00782624,2020-11-11T00:08:44.540Z,"5 km NW of South Lake Tahoe, California",earthquake,,1.2,0.89,5,reviewed,nn,nn
2020-11-10T11:15:28.490Z,38.1398,-117.9573,13.6,1.4,ml,12,114.56,0.005,0.09,nn,nn00782530,2020-11-10T11:35:59.442Z,"30 km SSE of Mina, Nevada",earthquake,,1,,,automatic,nn,nn
2020-11-10T11:12:21.540Z,35.7068333,-117.5043333,5.91,1.05,ml,16,102,0.1325,0.17,ci,ci39461447,2020-11-10T14:44:24.008Z,"11km SW of Searles Valley, CA",earthquake,0.37,2.09,0.167,12,reviewed,ci,ci
2020-11-10T10:59:41.760Z,19.2210006713867,-155.408004760742,30.7999992370605,1.99000001,md,34,158,,0.109999999,hv,hv72223917,2020-11-10T11:03:06.670Z,"7 km ENE of Pāhala, Hawaii",earthquake,0.66,0.959999979,0.239999995,5,automatic,hv,hv
2020-11-10T10:48:05.610Z,58.3363333333333,-154.6575,4.14,0.47,ml,4,245,,0.18,av,av91011993,2020-11-11T00:30:48.470Z,"86 km N of Karluk, Alaska",earthquake,0.96,1.82,0.164276992118863,4,reviewed,av,av
2020-11-10T10:41:52.565Z,60.6312,-151.8104,70.4,1.3,ml,,,,0.85,ak,ak020eh4hk0o,2020-11-10T10:48:23.728Z,"26 km W of Salamatof, Alaska",earthquake,,1,,,automatic,ak,ak
2020-11-10T10:38:13.160Z,38.201,-117.8102,8.2,0.8,ml,13,113.84,0.038,0.23,nn,nn00782528,2020-11-10T11:16:18.785Z,"33 km SE of Mina, Nevada",earthquake,,11.5,,,automatic,nn,nn
2020-11-10T10:33:39.014Z,38.3384,-118.9275,7.8,1.5,ml,21,150.71,0.343,0.1327,nn,nn00782616,2020-11-10T23:28:37.376Z,"28 km ENE of Bridgeport, California",earthquake,,3.7,0.26,5,reviewed,nn,nn
2020-11-10T10:21:29.935Z,63.2011,-150.348,104.4,1.6,ml,,,,0.26,ak,ak020eh4d7y9,2020-11-10T10:25:00.939Z,"73 km WSW of Cantwell, Alaska",earthquake,,1.5,,,automatic,ak,ak
2020-11-10T10:04:43.542Z,-18.0047,-174.9428,267.07,4.6,mb,,75,4.779,0.55,us,us7000cct6,2020-11-10T10:39:36.040Z,"124 km NW of Neiafu, Tonga",earthquake,10,7.7,0.046,143,reviewed,us,us
2020-11-10T09:51:02.790Z,35.8691667,-117.6778333,6.8,0.65,ml,20,87,0.08167,0.09,ci,ci39461439,2020-11-10T15:40:54.339Z,"22km ESE of Little Lake, CA",earthquake,0.15,0.3,0.08,10,reviewed,ci,ci
2020-11-10T09:39:02.580Z,33.3816667,-116.8726667,7.53,0.61,ml,34,37,0.02921,0.18,ci,ci39461431,2020-11-10T15:36:46.313Z,"3km NNW of Palomar Observatory, CA",earthquake,0.19,0.52,0.148,16,reviewed,ci,ci
2020-11-10T09:37:29.430Z,38.1348,-117.8892,10.8,0.8,ml,14,86.26,0.017,0.06,nn,nn00782525,2020-11-10T10:39:18.814Z,"34 km SE of Mina, Nevada",earthquake,,0.7,,,automatic,nn,nn
2020-11-10T09:29:35.807Z,62.2637,-149.2539,42,1.5,ml,,,,0.66,ak,ak020eh3tiit,2020-11-10T09:42:46.397Z,"33 km ENE of Susitna North, Alaska",earthquake,,1.4,,,automatic,ak,ak
2020-11-10T09:19:27.633Z,-12.7841,45.5457,10,4.8,mb,,80,6.406,1.04,us,us7000ccsu,2020-11-10T09:37:09.040Z,"28 km E of Pamandzi, Mayotte",earthquake,6.4,2,0.185,11,reviewed,us,us
2020-11-10T09:18:45.340Z,58.3403333333333,-154.668166666667,4.33,0.37,ml,6,208,,0.23,av,av91011988,2020-11-11T00:26:53.680Z,"86 km N of Karluk, Alaska",earthquake,0.97,1.78,0.235578631451765,6,reviewed,av,av
2020-11-10T08:58:10.250Z,36.2783333,-89.5346667,8.28,1.45,md,21,46,0.02937,0.07,nm,nm60314437,2020-11-10T18:05:11.400Z,"4 km WNW of Ridgely, Tennessee",earthquake,0.16,0.38,0.056,12,reviewed,nm,nm
2020-11-10T08:55:19.090Z,34.3486667,-119.1158333,19.67,1.42,ml,15,76,0.07429,0.27,ci,ci37460341,2020-11-10T15:02:13.108Z,"5km W of Santa Paula, CA",earthquake,0.98,1.14,0.101,12,reviewed,ci,ci
2020-11-10T08:55:16.270Z,34.339,-119.1158333,14.62,0.61,ml,11,103,0.06881,0.3,ci,ci39461423,2020-11-10T14:57:55.084Z,"6km WSW of Santa Paula, CA",earthquake,0.99,1.9,0.195,2,reviewed,ci,ci
2020-11-10T08:51:36.450Z,17.9811,-66.9541,13,2.27,md,11,169,0.0751,0.12,pr,pr2020315002,2020-11-10T09:12:13.119Z,"4 km W of Fuig, Puerto Rico",earthquake,0.5,0.33,0.06,7,reviewed,pr,pr
2020-11-10T08:40:05.390Z,35.9506667,-117.6888333,2.7,1.15,ml,22,46,0.03132,0.09,ci,ci39461415,2020-11-10T15:30:51.275Z,"20km E of Little Lake, CA",earthquake,0.13,0.18,0.133,12,reviewed,ci,ci
2020-11-10T08:35:00.940Z,35.7151667,-117.569,11.36,1.35,ml,19,144,0.103,0.14,ci,ci39461407,2020-11-10T14:45:37.240Z,"14km NE of Ridgecrest, CA",earthquake,0.29,0.68,0.156,18,reviewed,ci,ci
2020-11-10T08:34:57.614Z,36.7252,-116.0347,2.8,0,ml,11,155.09,0.04,0.1739,nn,nn00782615,2020-11-10T23:10:04.172Z,"36 km WNW of Indian Springs, Nevada",earthquake,,3.1,0.35,5,reviewed,nn,nn
2020-11-10T08:31:41.028Z,38.1834,-117.8395,9.2,2.2,ml,31,47.16,0.033,0.1475,nn,nn00782521,2020-11-10T17:20:42.761Z,"32 km SE of Mina, Nevada",earthquake,,0.7,0.33,16,reviewed,nn,nn
2020-11-10T08:30:45.695Z,53.1268,173.2636,6.1,4.1,ml,,,,0.98,ak,ak020eh39aoz,2020-11-10T16:42:26.695Z,"31 km N of Attu Station, Alaska",earthquake,,27.9,,,reviewed,ak,ak
2020-11-10T08:27:12.000Z,35.656,-117.4401667,5.15,0.68,ml,23,121,0.07163,0.14,ci,ci39461399,2020-11-10T15:16:33.488Z,"13km SSW of Searles Valley, CA",earthquake,0.23,0.5,0.114,8,reviewed,ci,ci
2020-11-10T08:19:45.200Z,33.9176667,-116.7751667,17.87,0.97,ml,51,29,0.008386,0.16,ci,ci39461391,2020-11-10T15:25:33.241Z,"1km E of Cabazon, CA",earthquake,0.17,0.38,0.142,35,reviewed,ci,ci
2020-11-10T08:17:48.790Z,38.8323326,-122.8123322,1.94,0.75,md,21,42,0.009097,0.01,nc,nc73480046,2020-11-10T09:19:04.353Z,"8km NW of The Geysers, CA",earthquake,0.21,0.4,0.13,4,automatic,nc,nc
2020-11-10T08:07:30.710Z,33.3835,-116.3766667,4.84,0.87,ml,36,46,0.05995,0.22,ci,ci39461383,2020-11-10T14:46:41.920Z,"14km N of Borrego Springs, CA",earthquake,0.29,1.15,0.157,26,reviewed,ci,ci
2020-11-10T08:04:37.520Z,38.8406677,-122.8236694,1.24,0.57,md,7,110,0.00946,0.01,nc,nc73480041,2020-11-10T08:53:04.182Z,"9km WNW of Cobb, CA",earthquake,0.5,0.39,,1,automatic,nc,nc
2020-11-10T08:04:20.410Z,38.154,-117.8898,8.7,0.8,ml,16,105.98,0.014,0.1,nn,nn00782518,2020-11-10T08:32:38.714Z,"32 km SE of Mina, Nevada",earthquake,,0.8,,,automatic,nn,nn
2020-11-10T07:58:33.529Z,65.4296,-144.9618,2,1.8,ml,,,,1.15,ak,ak020eh2svbd,2020-11-10T08:07:26.181Z,"17 km SSW of Central, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-10T07:49:21.980Z,38.1138,-118.0228,0,0.8,ml,14,146.24,0.052,0.21,nn,nn00782515,2020-11-10T08:05:18.313Z,"31 km SSE of Mina, Nevada",earthquake,,10.5,,,automatic,nn,nn
2020-11-10T07:40:14.980Z,59.3706666666667,-153.419833333333,-1.03,-0.49,ml,5,287,,0.2,av,av91011983,2020-11-11T00:20:21.550Z,"60 km SE of Pedro Bay, Alaska",earthquake,0.51,0.48,0.147114106678943,5,reviewed,av,av
2020-11-10T07:27:56.790Z,38.1695,-117.8757,14,1.2,ml,20,72.99,0.025,0.09,nn,nn00782509,2020-11-10T07:47:19.250Z,"31 km SE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-11-10T07:21:02.190Z,38.7976685,-122.730835,-0.54,0.15,md,7,104,0.03632,0.03,nc,nc73480031,2020-11-10T08:03:06.877Z,"3km SSW of Cobb, CA",earthquake,0.26,6.11,0.07,2,automatic,nc,nc
2020-11-10T07:08:45.566Z,38.0925,-118.7912,6,0.8,ml,11,199.59,0.276,0.1173,nn,nn00782614,2020-11-10T22:54:31.014Z,"31 km E of Mono City, California",earthquake,,24.6,0,1,reviewed,nn,nn
2020-11-10T07:03:35.150Z,37.5401667,-118.896,0.42,0.7,md,17,257,0.07282,0.03,nc,nc73480026,2020-11-10T16:46:07.988Z,"13km SE of Mammoth Lakes, CA",earthquake,0.81,31.61,0.159,15,reviewed,nc,nc
2020-11-10T06:57:30.200Z,62.9258,-148.1538,51.4,2.9,ml,,,,0.71,ak,ak020eh277an,2020-11-10T08:44:40.040Z,"65 km SE of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-11-10T06:54:44.014Z,62.2836,-148.6879,35.2,1.4,ml,,,,0.31,ak,ak020eh26l8x,2020-11-10T06:57:27.679Z,"55 km NNW of Chickaloon, Alaska",earthquake,,6.6,,,automatic,ak,ak
2020-11-10T06:43:44.963Z,61.9072,-149.4874,44,1.4,ml,,,,0.8,ak,ak020eh248g0,2020-11-10T06:47:46.551Z,"22 km NW of Fishhook, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-11-10T06:43:32.990Z,33.6403333,-116.7528333,15.7,0.51,ml,36,53,0.04746,0.09,ci,ci39461375,2020-11-10T16:20:02.159Z,"12km SSW of Idyllwild, CA",earthquake,0.13,0.22,0.109,19,reviewed,ci,ci
2020-11-10T06:37:28.910Z,38.2057,-117.7577,0.4,1.7,ml,19,93.17,0.044,0.16,nn,nn00782505,2020-11-10T07:26:00.266Z,"36 km SE of Mina, Nevada",earthquake,,11.6,,,automatic,nn,nn
2020-11-10T06:18:54.400Z,38.4833333,-112.8473333,-0.34,0.14,md,10,138,0.02279,0.11,uu,uu60417757,2020-11-10T17:06:25.270Z,"17 km NE of Milford, Utah",earthquake,0.36,0.15,0.506,2,reviewed,uu,uu
2020-11-10T06:14:34.513Z,-27.5057,-70.7748,46.57,4.3,mb,,125,0.382,0.71,us,us7000ccrz,2020-11-10T10:55:25.040Z,"46 km WSW of Copiapó, Chile",earthquake,4.4,2.5,0.308,3,reviewed,us,us
2020-11-10T06:06:39.800Z,38.1878,-117.7695,12.7,1.4,ml,11,103.41,0.049,0.02,nn,nn00782502,2020-11-10T06:19:38.375Z,"37 km SE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-11-10T06:04:21.291Z,38.1845,-117.7672,7.9,1.6,ml,26,83.27,0.046,0.1586,nn,nn00782495,2020-11-10T20:26:40.085Z,"37 km SE of Mina, Nevada",earthquake,,0.9,0.14,13,reviewed,nn,nn
2020-11-10T06:04:09.190Z,39.4080009,-121.2294998,0.59,2.64,md,24,59,0.2049,0.23,nc,nc73480016,2020-11-11T00:40:51.957Z,"7km SSE of Challenge-Brownsville, CA",earthquake,0.51,8.44,0.21,19,automatic,nc,nc
2020-11-10T05:55:07.986Z,61.5331,-146.5913,30.8,1.7,ml,,,,0.78,ak,ak020eh1lakr,2020-11-10T05:59:31.269Z,"46 km NNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-11-10T05:53:28.350Z,32.9273333,-116.2555,7.27,0.82,ml,39,79,0.04858,0.17,ci,ci39461271,2020-11-10T16:07:39.519Z,"27km SSW of Ocotillo Wells, CA",earthquake,0.18,0.4,0.091,16,reviewed,ci,ci
2020-11-10T05:30:02.780Z,17.9288,-67.1268,5,3.12,md,21,242,0.0795,0.16,pr,pr2020315001,2020-11-10T11:47:58.040Z,"8 km SE of Pole Ojea, Puerto Rico",earthquake,0.68,0.32,0.45,17,reviewed,pr,pr
2020-11-10T05:25:45.220Z,17.9355,-67.1243,6,3.19,md,18,241,0.0724,0.13,pr,pr2020315000,2020-11-10T13:28:21.389Z,"7 km SE of Pole Ojea, Puerto Rico",earthquake,0.58,0.19,0.16,9,reviewed,pr,pr
2020-11-10T05:23:42.550Z,45.6768333333333,-122.493333333333,18.6,1.46,ml,15,75,0.1209,0.1,uw,uw61700681,2020-11-10T19:21:19.590Z,"3 km N of Mill Plain, Washington",earthquake,0.25,0.45,0.175689456198916,6,reviewed,uw,uw
2020-11-10T05:21:23.630Z,19.605,-156.3235,2.72,1.92,md,49,199,,0.33,hv,hv72223742,2020-11-10T21:33:52.330Z,"34 km W of Kailua-Kona, Hawaii",earthquake,0.95,0.95,0.0880187632034197,22,reviewed,hv,hv
2020-11-10T05:16:48.410Z,44.4325,-110.6746667,1.83,0.66,md,10,107,0.06225,0.22,uu,uu60417752,2020-11-10T17:05:23.900Z,"42 km SE of West Yellowstone, Montana",earthquake,0.66,14.31,0.066,6,reviewed,uu,uu
2020-11-10T05:06:38.956Z,54.3962,-159.8336,11.5,3.3,ml,,,,0.99,ak,ak020eh1aure,2020-11-10T16:37:45.646Z,"113 km SSE of Sand Point, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2020-11-10T05:02:25.660Z,40.7455,-111.8073333,4.86,1.06,md,16,49,0.0353,0.11,uu,uu60417747,2020-11-10T14:10:14.290Z,"4 km NNE of Canyon Rim, Utah",earthquake,0.33,0.62,0.391,11,reviewed,uu,uu
2020-11-10T04:56:12.810Z,38.1407,-118.0363,2.5,1.1,ml,13,152.14,0.03,0.1,nn,nn00782492,2020-11-10T05:38:17.807Z,"28 km SSE of Mina, Nevada",earthquake,,9.9,,,automatic,nn,nn
2020-11-10T04:55:06.549Z,36.34016667,-97.06316667,6.79,1.78,ml,75,26,0,0.24,ok,ok2020wcbs,2020-11-10T13:25:02.806Z,"6 km NW of Morrison, Oklahoma",earthquake,,0.4,0.23,29,reviewed,ok,ok
2020-11-10T04:41:51.012Z,12.2105,140.2602,35,4.8,mb,,97,4.697,0.66,us,us7000ccrj,2020-11-10T05:06:47.040Z,"271 km N of Fais, Micronesia",earthquake,11.6,1.9,0.074,56,reviewed,us,us
2020-11-10T04:28:41.730Z,38.1302,-118.0887,0.3,0.9,ml,14,131.78,0.04,0.23,nn,nn00782488,2020-11-10T04:57:58.013Z,"28 km S of Mina, Nevada",earthquake,,16.8,,,automatic,nn,nn
2020-11-10T04:28:26.290Z,-7.1231,133.8559,10,4.4,mb,,197,2.675,0.33,us,us7000ccrh,2020-11-10T04:48:02.040Z,"205 km SE of Tual, Indonesia",earthquake,10.8,2,0.269,4,reviewed,us,us
2020-11-10T04:28:12.326Z,60.1767,-152.9345,113.2,1.5,ml,,,,0.35,ak,ak020eh0u2ys,2020-11-10T04:32:32.098Z,"71 km WNW of Happy Valley, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-11-10T04:25:51.180Z,36.7010002,-120.8943329,1.96,1.86,md,10,119,0.08988,0.24,nc,nc73480001,2020-11-10T05:20:04.804Z,"29km NE of Pinnacles, CA",earthquake,0.68,19.43,0.11,6,automatic,nc,nc
2020-11-10T04:23:20.610Z,37.3209991,-121.6873322,5.93,1.52,md,15,77,0.0412,0.05,nc,nc73479996,2020-11-10T04:54:04.637Z,"13km ESE of Alum Rock, CA",earthquake,0.26,0.5,0.19,9,automatic,nc,nc
2020-11-10T04:00:40.420Z,33.3686667,-116.3101667,11.07,0.83,ml,56,48,0.006298,0.2,ci,ci39461255,2020-11-10T15:37:37.317Z,"14km NNE of Borrego Springs, CA",earthquake,0.19,0.29,0.142,28,reviewed,ci,ci
2020-11-10T04:00:09.220Z,38.1532,-117.8753,9.5,1.3,ml,17,69.77,0.004,0.02,nn,nn00782486,2020-11-10T04:29:58.655Z,"33 km SE of Mina, Nevada",earthquake,,0.5,,,automatic,nn,nn
2020-11-10T03:49:04.828Z,62.7498,-148.8364,8.2,1.9,ml,,,,0.85,ak,ak020eh0d4tv,2020-11-10T03:53:37.796Z,"71 km S of Cantwell, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-11-10T03:39:23.471Z,63.0863,-150.5379,109.7,1.6,ml,,,,0.2,ak,ak020eh0b13v,2020-11-10T03:42:46.159Z,"66 km N of Petersville, Alaska",earthquake,,1.1,,,automatic,ak,ak
2020-11-10T03:32:24.330Z,37.5003333,-121.8255,5.5,1.01,md,21,54,0.04332,0.09,nc,nc73479991,2020-11-10T20:25:04.362Z,"11km NE of Milpitas, CA",earthquake,0.24,0.33,0.337,18,reviewed,nc,nc
2020-11-10T03:29:32.520Z,35.6848333,-117.4993333,10.94,0.76,ml,22,104,0.1027,0.16,ci,ci39461239,2020-11-10T15:16:33.187Z,"13km SW of Searles Valley, CA",earthquake,0.26,0.53,0.14,5,reviewed,ci,ci
2020-11-10T03:21:16.660Z,38.1478,-117.9465,14.3,1.5,ml,19,75.41,0.01,0.1,nn,nn00782482,2020-11-10T04:00:58.289Z,"30 km SSE of Mina, Nevada",earthquake,,0.9,,,automatic,nn,nn
2020-11-10T03:17:37.588Z,38.1246,-118.0783,5,2.5,ml,31,71.79,0.041,0.1717,nn,nn00782477,2020-11-10T16:46:13.491Z,"California-Nevada border region",earthquake,,1.4,0.3,16,reviewed,nn,nn
2020-11-10T03:15:05.370Z,38.8353333,-122.8083333,2.55,0.66,md,33,35,0.012,0.02,nc,nc73479981,2020-11-10T21:35:36.824Z,"8km WNW of Cobb, CA",earthquake,0.2,0.25,0.076,7,reviewed,nc,nc
2020-11-10T03:00:15.820Z,35.6691667,-117.5266667,2.88,2.04,ml,38,68,0.1119,0.15,ci,ci39461231,2020-11-10T04:40:59.480Z,"14km ENE of Ridgecrest, CA",earthquake,0.16,0.48,0.153,47,reviewed,ci,ci
2020-11-10T02:56:44.010Z,19.2145,-155.410666666667,32.63,2.62,ml,50,158,,0.1,hv,hv72223622,2020-11-10T20:51:32.500Z,"7 km E of Pāhala, Hawaii",earthquake,0.43,0.65,0.100949647851055,29,reviewed,hv,hv
2020-11-10T02:52:53.590Z,38.1537,-118.0187,1.8,0.6,ml,10,104.43,0.03,0.11,nn,nn00782474,2020-11-10T03:01:17.173Z,"27 km SSE of Mina, Nevada",earthquake,,12.4,,,automatic,nn,nn
2020-11-10T02:51:40.251Z,38.5373,-118.1113,0,1.3,ml,11,301.38,0.168,0.1147,nn,nn00782613,2020-11-10T22:29:53.105Z,"16 km N of Mina, Nevada",earthquake,,0,0.34,2,reviewed,nn,nn
2020-11-10T02:36:39.256Z,61.3259,-152.2039,110.3,2.1,ml,,,,0.78,ak,ak020egzozi8,2020-11-10T02:39:59.613Z,"63 km WNW of Beluga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-11-10T02:34:05.564Z,62.2239,-150.0855,35.8,1.6,ml,,,,1.03,ak,ak020egzohjg,2020-11-10T02:37:19.162Z,"11 km S of Talkeetna, Alaska",earthquake,,5,,,automatic,ak,ak
2020-11-10T02:30:57.278Z,38.331,-115.8354,13.6,2.1,ml,12,148.53,1.113,0.2223,nn,nn00782470,2020-11-10T17:48:33.164Z,"76 km N of Rachel, Nevada",earthquake,,6.5,0.19,8,reviewed,nn,nn
2020-11-10T02:02:58.160Z,61.2381,-150.0344,37.3,1.8,ml,,,,0.36,ak,ak020egzhqon,2020-11-10T02:06:35.807Z,"7 km WNW of Anchorage, Alaska",earthquake,,0.8,,,automatic,ak,ak
2020-11-10T02:02:49.310Z,44.2736667,-115.2086667,15.36,2.63,ml,13,84,0.914,0.31,mb,mb80473904,2020-11-10T15:43:11.830Z,"22 km WNW of Stanley, Idaho",earthquake,0.83,3.6,0.165,11,reviewed,mb,mb
2020-11-10T01:51:54.210Z,12.1646,140.1125,35,4.8,mb,,97,4.849,0.96,us,us7000ccqi,2020-11-10T02:09:50.040Z,"269 km N of Fais, Micronesia",earthquake,15.1,2,0.143,15,reviewed,us,us
2020-11-10T01:48:25.671Z,62.4727,-151.4064,77.8,2.7,ml,,,,0.65,ak,ak020egz63hg,2020-11-10T02:59:08.040Z,"33 km W of Petersville, Alaska",earthquake,,0.5,,,automatic,ak,ak
2020-11-10T01:44:30.570Z,38.8396667,-122.8236667,1.94,0.12,md,22,65,0.009294,0.02,nc,nc73479971,2020-11-10T21:26:35.034Z,"9km WNW of Cobb, CA",earthquake,0.19,0.38,0.194,2,reviewed,nc,nc
2020-11-10T01:44:21.223Z,38.1561,-117.8968,5.5,2.7,ml,18,65.66,0.02,0.1389,nn,nn00782464,2020-11-10T16:49:31.624Z,"31 km SE of Mina, Nevada",earthquake,,0.7,0.28,14,reviewed,nn,nn
2020-11-10T01:43:52.690Z,38.8136667,-122.816,0.75,2.09,md,62,28,0.01076,0.06,nc,nc73479966,2020-11-10T23:40:05.086Z,"7km NW of The Geysers, CA",earthquake,0.1,0.13,0.148,29,reviewed,nc,nc
2020-11-10T01:37:14.212Z,36.9851,-116.4869,10.3,0.3,ml,10,96.21,0.064,0.1222,nn,nn00782611,2020-11-10T22:20:37.380Z,"25 km ENE of Beatty, Nevada",earthquake,,1.7,0.88,7,reviewed,nn,nn
2020-11-10T01:33:44.500Z,40.2805,-123.7255,28.02,1.91,md,13,73,0.07929,0.09,nc,nc73479956,2020-11-10T21:47:05.060Z,"20km NNE of Redway, CA",earthquake,0.69,0.74,0.086,15,reviewed,nc,nc
2020-11-10T01:27:32.250Z,32.7505,-115.8125,10.37,1.42,ml,20,109,0.1223,0.18,ci,ci39461199,2020-11-10T18:01:46.451Z,"17km E of Ocotillo, CA",earthquake,0.35,0.75,0.29,14,reviewed,ci,ci
2020-11-10T01:13:03.103Z,61.4704,-149.9443,34.8,2.3,ml,,,,0.49,ak,ak020egyyjo9,2020-11-10T01:23:20.164Z,"5 km S of Big Lake, Alaska",earthquake,,0.3,,,automatic,ak,ak
